NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
>10;0;<24, 48];Abril;262.32;0.0;263.9;1/04/2014;15;MCT  Msj Con Terceros;2517.78;BT;2011;CNE;0
<=10;0;>48;Abril;162.97;0.0;0.0;9/04/2014;15;MCT  Msj Con Terceros;4768.25;BT;2010;CNE;1
<=10;0;>48;Febrero;1758.72;177.92;0.0;3/02/2014;12;MCT  Msj Con Terceros;73019.9;BT;2012;CNE;1
<=10;0;>48;Marzo;1346.77;2700.56;0.0;25/03/2014;12;MCT  Msj Con Terceros;34111.9;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;715.13;0.0;0.0;14/02/2014;7;MCT  Msj Con Terceros;4458.61;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1350.22;0.0;0.0;25/02/2014;12;TAT  Tratamiento al Titu;24561.4;BT;2013;CEF;0
<=10;0;<=24;Abril;523.02;0.0;0.0;9/04/2014;16;MCO  Msj Con Conyuge;668.92;BT;2014;CEF;1
<=10;0;<24, 48];Febrero;1129.54;0.0;0.0;18/02/2014;8;TELF. NO CORRESPONDE;29814.7;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;791.13;0.0;0.0;13/02/2014;13;TELF. NO CORRESPONDE;6328.2;BT;2013;CNE;0
<=10;0;>48;Marzo;815.8;0.0;0.0;13/03/2014;16;RPP  Recordar Promesa;24584.3;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;864.08;867.38;851.74;19/02/2014;16;MCT  Msj Con Terceros;27592.3;BT;2013;CNE;1
<=10;0;<=24;Marzo;145.75;345.32;547.16;24/03/2014;9;TELF. NO CORRESPONDE;1456.93;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;243.75;129.97;243.12;13/03/2014;15;TELF. NO CORRESPONDE;922.63;BT;2011;CNE;1
>10;0;>48;Febrero;185.47;277.77;171.75;20/02/2014;9;TELF. NO CORRESPONDE;30431.0;BT;2013;CNE;1
<=10;0;<24, 48];Abril;39.49;307.17;0.0;8/04/2014;9;MCT  Msj Con Terceros;4720.5;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;153.44;155.28;155.16;14/03/2014;7;TELF. NO CORRESPONDE;1522.19;BT;2013;CNE;1
<=10;0;>48;Marzo;358.51;352.52;358.69;17/03/2014;13;TELF. NO CORRESPONDE;9606.65;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;61.66;0.0;68.56;19/02/2014;9;MCO  Msj Con Conyuge;8835.51;BT;2013;CEF;1
<=10;0;<24, 48];Abril;45.44;0.0;0.0;10/04/2014;11;PDP  Promesa De Pago;14104.4;BT;2013;CEF;1
<=10;0;<=24;Febrero;47.29;0.0;0.0;7/02/2014;7;PDP  Promesa De Pago;1731.19;BT;2012;CEF;1
>10;0;<24, 48];Abril;131.54;0.0;0.0;9/04/2014;14;TELF. NO CORRESPONDE;1432.12;BT;2012;CNE;1
>10;0;<24, 48];Marzo;740.13;1482.99;0.0;4/03/2014;10;MCT  Msj Con Terceros;15602.9;BT;2012;CNE;1
>10;0;<24, 48];Febrero;686.4;0.0;0.0;27/02/2014;15;MCT  Msj Con Terceros;1504.01;BT;2010;CNE;0
<=10;0;>48;Abril;637.41;0.0;955.78;28/04/2014;10;TAT  Tratamiento al Titu;13267.8;BT;2012;CEF;1
>10;0;<24, 48];Marzo;705.57;705.69;706.77;12/03/2014;9;MCT  Msj Con Terceros;7802.11;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;220.49;47.3;0.0;11/02/2014;8;MCT  Msj Con Terceros;4300.64;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;2100.29;2100.29;0.0;12/03/2014;9;MCT  Msj Con Terceros;20434.2;BT;2013;CNE;0
<=10;0;>48;Febrero;261.17;59.48;188.93;4/02/2014;9;TELF. NO CORRESPONDE;8151.22;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;512.34;495.83;161.24;14/03/2014;12;TAT  Tratamiento al Titu;6426.61;BT;2012;CEF;0
>10;0;<24, 48];Febrero;1142.33;0.0;0.0;25/02/2014;18;MCC  Msj Con Comp De Trab;12817.1;BT;2012;CNE;0
<=10;0;>48;Marzo;364.5;364.97;0.0;25/03/2014;11;MCT  Msj Con Terceros;10175.5;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;268.7;581.52;896.46;25/02/2014;7;MCT  Msj Con Terceros;6121.28;BT;2013;CNE;1
<=10;0;>48;Marzo;552.74;1125.19;96.25;11/03/2014;13;TELF. NO CORRESPONDE;12144.6;BT;2012;CNE;1
>10;0;<24, 48];Abril;1263.11;0.0;1126.38;28/04/2014;16;MCT  Msj Con Terceros;6990.16;BT;2012;CNE;0
<=10;0;<24, 48];Abril;830.17;0.0;0.0;7/04/2014;10;MCF  Msj Con Familiar;20691.6;BT;2013;CNE;1
<=10;0;<24, 48];Abril;782.63;0.0;0.0;1/04/2014;13;MCT  Msj Con Terceros;4402.34;BT;2012;CNE;0
>10;0;<24, 48];Febrero;993.46;0.0;0.0;12/02/2014;16;MCT  Msj Con Terceros;8361.41;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;246.77;247.31;0.0;10/02/2014;10;PDP  Promesa De Pago;4188.58;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;666.5;663.14;0.0;6/02/2014;12;PDP  Promesa De Pago;9880.13;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;776.33;1585.57;1585.57;10/02/2014;14;MCF  Msj Con Familiar;24919.2;BT;2013;CNE;1
<=10;0;>48;Marzo;258.48;536.62;0.0;27/03/2014;19;TELF. NO CORRESPONDE;6897.84;BT;2013;CNE;1
>10;0;<24, 48];Febrero;461.96;0.39;0.0;3/02/2014;11;PDP  Promesa De Pago;8991.34;BT;2013;CEF;1
<=10;1;>48;Marzo;774.67;0.0;0.0;14/03/2014;9;PDP  Promesa De Pago;31963.1;BT;2013;CEF;1
<=10;0;>48;Febrero;284.66;0.0;955.4;21/02/2014;15;TELF. NO CORRESPONDE;1168.24;BT;2011;CNE;1
<=10;0;<=24;Febrero;269.37;546.49;825.88;25/02/2014;10;MCT  Msj Con Terceros;3775.02;BT;2013;CNE;1
<=10;0;<=24;Abril;308.58;0.0;0.0;11/04/2014;7;MCF  Msj Con Familiar;1976.38;BT;2012;CNE;1
>10;0;<24, 48];Marzo;213.12;213.24;211.22;7/03/2014;12;TELF. NO CORRESPONDE;4036.13;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;2540.53;0.0;0.0;7/02/2014;14;TELF. NO CORRESPONDE;47253.7;BT;2011;CNE;1
>10;0;>48;Marzo;1966.5;3945.83;1967.47;17/03/2014;14;TAT  Tratamiento al Titu;60710.4;BT;2012;CEF;1
>10;0;<24, 48];Abril;500.03;871.92;0.0;3/04/2014;15;MCT  Msj Con Terceros;5876.36;BT;2011;CNE;0
<=10;1;<24, 48];Marzo;157.4;0.0;0.0;6/03/2014;18;TAT  Tratamiento al Titu;7178.38;BT;2012;CEF;1
<=10;0;>48;Abril;652.42;0.0;0.0;4/04/2014;11;TELF. NO CORRESPONDE;39199.2;BT;2013;CNE;1
>10;0;<24, 48];Marzo;790.33;0.0;0.0;4/03/2014;9;PDP  Promesa De Pago;18987.5;BT;2012;CEF;1
<=10;0;<=24;Abril;236.12;0.0;236.16;2/04/2014;11;PDP  Promesa De Pago;3474.6;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;1872.32;3748.38;0.0;28/03/2014;7;PAR  Promesa Parcial;48283.8;BT;2012;CEF;1
<=10;0;<=24;Febrero;632.98;635.33;0.0;6/02/2014;12;TAT  Tratamiento al Titu;632.31;BT;2013;CEF;0
<=10;0;<24, 48];Abril;610.31;0.0;1839.61;16/04/2014;7;TELF. NO CORRESPONDE;19046.1;BT;2014;CNE;1
>10;0;<24, 48];Abril;584.17;0.0;0.0;10/04/2014;17;MCT  Msj Con Terceros;2285.37;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;576.89;771.46;0.0;6/03/2014;10;TELF. NO CORRESPONDE;4416.48;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;287.39;576.18;0.0;6/03/2014;7;MCF  Msj Con Familiar;7206.27;BT;2013;CNE;1
<=10;0;<24, 48];Abril;511.21;684.69;0.0;4/04/2014;8;TELF. NO CORRESPONDE;3026.97;BT;2013;CNE;0
>10;0;<24, 48];Febrero;676.08;685.32;685.32;13/02/2014;9;MCF  Msj Con Familiar;11969.0;BT;2012;CNE;1
<=10;0;>48;Febrero;1480.06;1491.15;1509.31;14/02/2014;12;MCT  Msj Con Terceros;46894.9;BT;2012;CNE;1
>10;0;<24, 48];Marzo;334.5;338.25;336.37;28/03/2014;12;TAT sin contacto con Titular;9403.17;BT;2012;CNE;1
>10;0;<24, 48];Febrero;711.58;0.9;0.34;7/02/2014;14;MCT  Msj Con Terceros;8212.19;BT;2011;CNE;0
<=10;0;<24, 48];Febrero;44.58;0.0;0.0;7/02/2014;14;MCT  Msj Con Terceros;5239.3;BT;2013;CNE;1
<=10;0;<=24;Marzo;272.65;429.77;588.1;17/03/2014;19;MCT  Msj Con Terceros;2735.38;BT;2013;CNE;0
<=10;0;>48;Marzo;190.62;548.86;540.43;10/03/2014;15;MCF  Msj Con Familiar;14514.7;BT;2013;CNE;1
>10;0;<=24;Abril;181.32;363.72;548.26;21/04/2014;11;TELF. NO CORRESPONDE;1711.87;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;726.5;726.5;0.0;24/03/2014;19;TAT  Tratamiento al Titu;5932.91;BT;2012;CEF;0
<=10;0;>48;Febrero;466.22;302.03;471.11;6/02/2014;10;TELF. NO CORRESPONDE;13489.2;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;566.41;566.59;0.0;7/03/2014;12;TELF. NO CORRESPONDE;9826.57;BT;2013;CNE;1
>10;0;>48;Febrero;205.74;642.42;1097.9;6/02/2014;20;TELF. NO CORRESPONDE;3605.17;BT;2010;CNE;1
<=10;0;>48;Abril;26.75;570.85;570.85;30/04/2014;7;TELF. NO CORRESPONDE;14806.2;BT;2013;CNE;1
<=10;0;>48;Marzo;41.3;0.0;0.0;4/03/2014;10;TELF. NO CORRESPONDE;14558.1;BT;2011;CNE;1
<=10;0;<=24;Marzo;153.86;8.98;0.0;31/03/2014;9;MCT  Msj Con Terceros;1260.82;BT;2013;CNE;1
<=10;0;>48;Abril;439.54;436.95;436.66;11/04/2014;9;MCT  Msj Con Terceros;7756.21;BT;2011;CNE;0
<=10;0;>48;Abril;510.38;510.37;1544.16;30/04/2014;13;MCF  Msj Con Familiar;14377.3;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;529.67;0.46;0.73;4/02/2014;14;PDP  Promesa De Pago;13743.6;BT;2013;CEF;1
>10;0;<24, 48];Febrero;179.11;360.33;542.75;28/02/2014;9;MCT  Msj Con Terceros;1294.63;BT;2011;CNE;1
<=10;0;<24, 48];Abril;428.89;646.15;0.0;2/04/2014;20;TELF. NO CORRESPONDE;2571.77;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;139.02;0.0;259.75;11/02/2014;13;TAT  Tratamiento al Titu;4720.0;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;308.53;617.3;0.0;31/03/2014;14;TELF. NO CORRESPONDE;5406.21;BT;2013;CNE;1
>10;0;<24, 48];Abril;270.97;0.0;0.0;4/04/2014;9;MCT  Msj Con Terceros;8794.6;BT;2011;CNE;1
>10;0;<24, 48];Abril;240.56;24.28;184.31;11/04/2014;14;MCF  Msj Con Familiar;1433.28;BT;2010;CNE;1
>10;0;<24, 48];Marzo;35.06;40.72;119.1;12/03/2014;16;PDP  Promesa De Pago;1107.75;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;633.92;633.92;0.0;14/03/2014;10;MCF  Msj Con Familiar;5133.97;BT;2012;CNE;1
<=10;0;<=24;Abril;395.62;395.62;1263.35;22/04/2014;7;MCT  Msj Con Terceros;5477.64;BT;2013;CNE;1
<=10;0;<=24;Abril;1146.16;1538.32;0.0;7/04/2014;13;TELF. NO CORRESPONDE;4555.66;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;467.62;1689.28;2115.69;17/03/2014;8;MCF  Msj Con Familiar;9593.21;BT;2011;CNE;1
<=10;0;>48;Marzo;282.41;516.86;0.0;5/03/2014;8;MCT  Msj Con Terceros;25874.0;BT;2013;CNE;1
<=10;0;<24, 48];Abril;47.53;0.0;0.0;7/04/2014;19;PDP  Promesa De Pago;4775.77;BT;2013;CEF;1
>10;0;>48;Marzo;325.48;651.92;328.02;18/03/2014;12;CIH  Generar Cita;5476.04;BT;2011;CNE;1
<=10;0;>48;Abril;651.17;0.0;0.0;16/04/2014;12;MCO  Msj Con Conyuge;18995.1;BT;2012;CEF;1
<=10;0;>48;Febrero;250.15;384.52;0.0;18/02/2014;13;MCF  Msj Con Familiar;4034.78;BT;2010;CNE;1
<=10;0;<24, 48];Abril;975.82;0.0;0.0;29/04/2014;15;MCT  Msj Con Terceros;6600.47;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;301.29;0.0;0.0;20/02/2014;8;TELF. NO CORRESPONDE;13216.3;BT;2013;CNE;1
>10;0;<24, 48];Marzo;360.33;542.75;0.0;12/03/2014;16;MCF  Msj Con Familiar;1333.22;BT;2011;CNE;0
>10;0;>48;Febrero;927.1;0.0;0.0;4/02/2014;13;PDP  Promesa De Pago;18988.6;BT;2011;CEF;1
<=10;0;<24, 48];Abril;351.15;0.0;0.0;3/04/2014;10;PDP  Promesa De Pago;9756.51;BT;2013;CEF;1
<=10;0;<24, 48];Abril;203.04;408.11;203.74;30/04/2014;10;TELF. NO CORRESPONDE;1897.45;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;188.81;500.89;0.0;21/03/2014;13;MCT  Msj Con Terceros;8858.02;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;322.1;321.13;321.13;19/02/2014;11;MCT  Msj Con Terceros;6269.71;BT;2013;CNE;1
<=10;1;<=24;Febrero;548.57;498.04;0.0;24/02/2014;11;PAR  Promesa Parcial;3704.74;BT;2013;CEF;0
<=10;0;>48;Abril;624.7;765.48;761.12;4/04/2014;7;TAT  Tratamiento al Titu;23229.9;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;44.38;323.86;90.39;20/02/2014;9;MCT  Msj Con Terceros;6622.64;BT;2013;CNE;1
>10;0;>48;Abril;1011.62;1546.36;0.0;9/04/2014;20;TELF. NO CORRESPONDE;3107.61;BT;2010;CNE;0
>10;0;>48;Febrero;580.27;499.96;653.5;18/02/2014;8;MCT  Msj Con Terceros;10258.4;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;585.45;871.86;0.0;25/02/2014;7;PDP  Promesa De Pago;15415.5;BT;2012;CEF;1
<=10;0;<24, 48];Abril;1482.95;0.0;0.0;10/04/2014;20;MCT  Msj Con Terceros;23818.6;BT;2013;CNE;0
<=10;0;<24, 48];Abril;418.38;0.0;15.06;8/04/2014;7;MCF  Msj Con Familiar;8101.83;BT;2012;CNE;1
>10;0;<24, 48];Marzo;532.95;1273.09;0.0;12/03/2014;7;PDP  Promesa De Pago;10014.1;BT;2012;CEF;1
>10;0;<24, 48];Marzo;667.09;1220.55;1299.02;25/03/2014;13;TELF. NO CORRESPONDE;9608.22;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;265.55;266.36;533.52;19/02/2014;15;PDP  Promesa De Pago;5041.86;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;586.06;588.01;588.01;26/03/2014;7;TELF. NO CORRESPONDE;7968.49;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;26.0;32.76;33.0;25/02/2014;7;TELF. NO CORRESPONDE;13656.6;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;761.16;1529.83;2306.47;13/02/2014;15;TELF. NO CORRESPONDE;22056.9;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;324.91;324.89;324.89;5/02/2014;12;MCF  Msj Con Familiar;9743.25;BT;2013;CNE;1
<=10;0;>48;Febrero;1110.66;305.23;793.17;6/02/2014;16;PDP  Promesa De Pago;34930.1;BT;2013;CEF;1
<=10;0;<=24;Abril;1161.75;1604.14;0.0;24/04/2014;10;MCT  Msj Con Terceros;4108.2;BT;2013;CNE;0
<=10;0;>48;Marzo;542.19;0.0;546.41;4/03/2014;11;PDP  Promesa De Pago;16776.6;BT;2013;CEF;1
>10;0;>48;Marzo;806.42;0.0;402.36;19/03/2014;8;MCF  Msj Con Familiar;8864.24;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;551.55;829.98;1110.23;11/03/2014;12;MCV  Msj Con Vecino;5107.23;BT;2013;CNE;0
>10;0;<24, 48];Febrero;424.95;424.47;424.44;26/02/2014;17;MCC  Msj Con Comp De Trab;10245.9;BT;2012;CNE;1
<=10;0;<=24;Abril;513.82;1556.5;1556.5;2/04/2014;11;TELF. NO CORRESPONDE;2865.68;BT;2013;CNE;1
<=10;0;>48;Marzo;1170.76;1170.76;0.0;26/03/2014;11;MCT  Msj Con Terceros;9573.06;BT;2013;CNE;0
<=10;0;>48;Abril;1564.46;0.0;4713.36;24/04/2014;14;TELF. NO CORRESPONDE;60864.8;BT;2014;CNE;1
<=10;0;<=24;Febrero;295.02;302.3;298.38;4/02/2014;12;MCT  Msj Con Terceros;1161.92;BT;2013;CNE;1
<=10;0;<=24;Febrero;297.25;548.05;626.42;11/02/2014;20;RPP  Recordar Promesa;1310.29;BT;2012;CEF;0
<=10;0;<24, 48];Abril;294.92;0.0;0.0;10/04/2014;7;PDP  Promesa De Pago;21579.3;BT;2012;CEF;1
<=10;0;<=24;Marzo;615.63;0.0;0.0;19/03/2014;15;MCT  Msj Con Terceros;615.96;BT;2014;CNE;1
<=10;0;<24, 48];Febrero;113.4;217.61;0.0;18/02/2014;11;TELF. NO CORRESPONDE;7315.63;BT;2011;CNE;1
<=10;0;>48;Abril;1109.01;0.0;0.0;14/04/2014;11;MCT  Msj Con Terceros;43154.1;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;2479.12;0.0;0.0;20/02/2014;17;MCT  Msj Con Terceros;24952.8;BT;2012;CNE;0
<=10;0;>48;Febrero;268.96;216.61;270.33;7/02/2014;15;MCT  Msj Con Terceros;4631.39;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;416.03;416.3;416.3;28/03/2014;8;PDP  Promesa De Pago;7793.33;BT;2013;CEF;1
<=10;0;>48;Abril;130.35;175.26;389.15;3/04/2014;17;TAT  Tratamiento al Titu;10581.4;BT;2013;CEF;1
<=10;0;<24, 48];Abril;325.75;0.0;982.04;16/04/2014;8;MCF  Msj Con Familiar;6847.18;BT;2014;CNE;1
<=10;0;<24, 48];Marzo;868.05;858.12;469.82;12/03/2014;9;TELF. NO CORRESPONDE;12225.7;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;494.88;0.0;0.0;18/03/2014;19;TAT  Tratamiento al Titu;9173.84;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;624.75;835.69;0.0;14/03/2014;18;MCT  Msj Con Terceros;3709.86;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1350.28;0.0;0.0;20/02/2014;20;TELF. NO CORRESPONDE;16518.8;BT;2013;CNE;0
<=10;0;<=24;Abril;602.63;0.0;1853.08;30/04/2014;11;MCT  Msj Con Terceros;3477.61;BT;2013;CNE;1
>10;0;<24, 48];Marzo;568.76;569.89;568.71;20/03/2014;10;MCT  Msj Con Terceros;10884.2;BT;2013;CNE;1
<=10;0;<24, 48];Abril;833.86;0.0;0.0;4/04/2014;12;MCF  Msj Con Familiar;8742.19;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;476.41;465.78;937.38;26/02/2014;16;TELF. NO CORRESPONDE;8901.47;BT;2013;CNE;1
<=10;0;<24, 48];Abril;163.86;0.0;0.0;15/04/2014;16;TELF. NO CORRESPONDE;2370.78;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;372.01;373.44;0.0;18/02/2014;9;TELF. NO CORRESPONDE;9049.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;644.76;666.46;0.0;19/03/2014;7;MCT  Msj Con Terceros;19695.8;BT;2012;CNE;1
<=10;0;>48;Febrero;2664.09;0.0;0.0;28/02/2014;20;MCT  Msj Con Terceros;49529.6;BT;2013;CNE;0
>10;0;<24, 48];Febrero;431.66;427.52;430.3;17/02/2014;16;PAR  Promesa Parcial;7528.24;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;535.71;535.71;0.0;14/02/2014;7;CIT  Genera Cita Otro Dia;4768.58;BT;2013;CNE;0
<=10;0;>48;Febrero;833.4;833.4;0.0;18/02/2014;12;TAT sin contacto con Titular;24527.1;BT;2013;CNE;1
<=10;0;<=24;Febrero;748.64;0.0;0.0;5/02/2014;12;MCT  Msj Con Terceros;4015.72;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;493.99;994.92;0.0;10/02/2014;20;MCF  Msj Con Familiar;10609.8;BT;2012;CNE;1
<=10;0;<=24;Febrero;1555.33;0.0;0.0;10/02/2014;7;MCF  Msj Con Familiar;12478.5;BT;2013;CNE;0
<=10;0;<24, 48];Abril;192.73;0.0;0.0;14/04/2014;14;MCT  Msj Con Terceros;3947.78;BT;2012;CNE;1
<=10;0;<=24;Febrero;305.41;0.0;0.0;19/02/2014;8;PDP  Promesa De Pago;4447.32;BT;2013;CEF;1
<=10;0;>48;Febrero;1479.94;479.95;479.95;19/02/2014;16;MCT  Msj Con Terceros;75634.7;BT;2013;CNE;1
<=10;0;<=24;Abril;224.53;229.58;0.0;3/04/2014;15;IPT  Inbound PDP Total;1352.29;BT;2012;CEF;1
<=10;0;<24, 48];Abril;626.6;629.23;0.0;21/04/2014;10;MCT  Msj Con Terceros;16752.5;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;493.47;496.39;0.0;25/02/2014;14;TAT  Tratamiento al Titu;7394.74;BT;2013;CEF;1
<=10;0;<24, 48];Abril;599.94;604.81;302.98;11/04/2014;11;MCT  Msj Con Terceros;15267.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;231.98;232.29;114.15;9/04/2014;11;TAT  Tratamiento al Titu;6080.69;BT;2013;CEF;1
<=10;0;<=24;Abril;346.97;0.0;0.0;30/04/2014;7;MCT  Msj Con Terceros;4778.51;BT;2013;CNE;1
<=10;0;>48;Marzo;41.3;0.0;0.0;12/03/2014;9;MCT  Msj Con Terceros;14558.1;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;554.53;741.74;0.0;6/03/2014;19;MCT  Msj Con Terceros;4765.15;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;405.28;0.0;0.0;17/02/2014;12;TELF. NO CORRESPONDE;3317.9;BT;2013;CNE;0
>10;1;<24, 48];Marzo;886.49;0.0;0.0;25/03/2014;9;MCT  Msj Con Terceros;7055.69;BT;2011;CNE;0
>10;0;<24, 48];Marzo;706.58;645.81;887.29;18/03/2014;12;MCE  Msj Con Empleada;2775.56;BT;2011;CNE;0
>10;0;<24, 48];Febrero;208.11;208.8;171.44;7/02/2014;7;MCF  Msj Con Familiar;2593.62;BT;2012;CNE;1
<=10;0;<=24;Abril;619.28;0.0;0.0;3/04/2014;20;MCT  Msj Con Terceros;3608.88;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;507.13;507.13;506.44;11/03/2014;17;MCF  Msj Con Familiar;13608.2;BT;2013;CNE;1
>10;0;<24, 48];Abril;201.06;0.0;1442.16;10/04/2014;13;MCF  Msj Con Familiar;11142.9;BT;2012;CNE;1
<=10;0;<=24;Febrero;180.58;180.43;0.0;7/02/2014;15;MCE  Msj Con Empleada;1105.83;BT;2013;CNE;1
<=10;1;<=24;Marzo;1565.82;1565.88;0.0;12/03/2014;7;MCT  Msj Con Terceros;28089.0;BT;2013;CNE;1
<=10;0;>48;Marzo;700.79;0.0;0.0;21/03/2014;10;MCT  Msj Con Terceros;42627.9;BT;2012;CNE;1
<=10;0;>48;Abril;391.75;0.0;1319.79;11/04/2014;16;PAR  Promesa Parcial;17747.7;BT;2013;CEF;1
<=10;0;>48;Marzo;42.57;58.25;0.0;7/03/2014;10;MCT  Msj Con Terceros;13640.0;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;259.43;259.43;0.0;25/03/2014;8;TELF. NO CORRESPONDE;4368.5;BT;2013;CNE;1
<=10;0;>48;Febrero;1369.19;713.78;0.0;4/02/2014;16;TELF. NO CORRESPONDE;53609.5;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1978.9;2263.14;1538.3;5/03/2014;16;MCT  Msj Con Terceros;32609.9;BT;2011;CNE;1
<=10;0;>48;Marzo;616.1;0.0;0.0;20/03/2014;9;MCF  Msj Con Familiar;19660.2;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;612.71;305.21;766.0;12/02/2014;12;MCT  Msj Con Terceros;1290.15;BT;2011;CNE;0
>10;0;>48;Marzo;371.56;0.0;0.0;7/03/2014;9;PDP  Promesa De Pago;636.54;BT;2010;CEF;1
<=10;0;<=24;Abril;884.29;0.0;0.0;9/04/2014;15;MCE  Msj Con Empleada;5662.56;BT;2013;CNE;1
<=10;1;>48;Febrero;520.49;520.72;522.27;12/02/2014;14;MCT  Msj Con Terceros;13040.1;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;694.16;1043.22;0.0;17/02/2014;15;MCT  Msj Con Terceros;7579.82;BT;2013;CNE;0
>10;0;<24, 48];Marzo;812.41;1622.28;801.54;6/03/2014;9;PDP  Promesa De Pago;17671.8;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;1647.52;0.0;0.0;11/02/2014;8;TAT  Tratamiento al Titu;13599.0;BT;2011;CEF;0
>10;0;<24, 48];Febrero;854.73;1283.73;0.0;19/02/2014;20;TELF. NO CORRESPONDE;6880.05;BT;2011;CNE;0
<=10;0;>48;Abril;421.65;300.96;423.09;14/04/2014;19;PDP  Promesa De Pago;12845.2;BT;2013;CEF;0
>10;0;<24, 48];Marzo;177.69;355.85;534.81;25/03/2014;8;TELF. NO CORRESPONDE;846.7;BT;2011;CNE;1
>10;0;<24, 48];Marzo;451.4;455.05;0.0;7/03/2014;10;MCF  Msj Con Familiar;3442.54;BT;2010;CNE;1
<=10;1;>48;Abril;1772.25;768.78;2864.23;23/04/2014;15;TAT  Tratamiento al Titu;59974.3;BT;2012;CEF;1
<=10;0;>48;Febrero;506.84;0.0;0.0;4/02/2014;12;TELF. NO CORRESPONDE;15236.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;254.35;33.51;0.0;26/02/2014;9;MCT  Msj Con Terceros;2903.84;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;294.86;0.0;0.0;3/02/2014;7;MCF  Msj Con Familiar;1132.58;BT;2011;CNE;1
>10;0;>48;Febrero;622.94;1273.48;651.72;20/02/2014;7;MCT  Msj Con Terceros;15706.9;BT;2012;CNE;1
>10;0;>48;Febrero;759.69;762.5;682.64;20/02/2014;14;TELF. NO CORRESPONDE;10334.2;BT;2011;CNE;1
<=10;0;<=24;Abril;427.19;184.97;238.49;1/04/2014;15;TELF. NO CORRESPONDE;2824.18;BT;2013;CNE;0
<=10;0;>48;Abril;181.47;0.0;0.0;2/04/2014;20;MCF  Msj Con Familiar;2447.05;BT;2013;CNE;0
<=10;0;<=24;Febrero;1193.07;1574.34;1574.34;7/02/2014;7;MCT  Msj Con Terceros;5536.67;BT;2013;CNE;0
<=10;0;<24, 48];Abril;455.7;0.0;0.0;10/04/2014;10;MCO  Msj Con Conyuge;13001.2;BT;2013;CEF;1
