NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
>10;0;<24, 48];Marzo;1335.81;1877.78;0.0;24/03/2014;20;TELF. NO CORRESPONDE;10923.6;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;320.34;0.0;329.68;14/03/2014;11;TELF. NO CORRESPONDE;9443.65;BT;2013;CNE;1
>10;0;<24, 48];Abril;446.44;0.0;446.84;14/04/2014;13;MCT  Msj Con Terceros;11079.2;BT;2012;CNE;1
>10;0;<24, 48];Marzo;240.79;240.57;0.0;20/03/2014;16;MCF  Msj Con Familiar;3492.38;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;471.09;0.0;385.94;14/02/2014;12;PDP  Promesa De Pago;15034.1;BT;2013;CEF;1
>10;0;<24, 48];Abril;769.06;0.0;0.0;8/04/2014;7;PDP  Promesa De Pago;20354.7;BT;2012;CEF;1
>10;0;<24, 48];Marzo;250.53;249.06;249.41;4/03/2014;18;TELF. NO CORRESPONDE;1617.95;BT;2011;CNE;1
<=10;0;>48;Abril;385.27;0.0;0.0;3/04/2014;11;PDP  Promesa De Pago;8860.97;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;290.87;623.18;0.0;12/03/2014;14;MCT  Msj Con Terceros;8692.53;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;146.51;0.0;121.77;14/02/2014;9;MCT  Msj Con Terceros;5125.62;BT;2013;CNE;1
>10;0;<24, 48];Abril;123.05;123.33;123.3;8/04/2014;20;TELF. NO CORRESPONDE;844.71;BT;2011;CNE;1
<=10;0;<=24;Abril;817.8;817.8;0.0;16/04/2014;15;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;2091.06;0.0;0.0;7/04/2014;18;TAT  Tratamiento al Titu;15564.3;BT;2013;CEF;0
<=10;0;<24, 48];Marzo;364.04;530.86;0.0;17/03/2014;20;MCT  Msj Con Terceros;4944.48;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;232.75;235.11;0.0;11/03/2014;8;PDP  Promesa De Pago;3835.56;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;559.84;843.05;0.0;17/03/2014;16;MCT  Msj Con Terceros;5324.57;BT;2013;CNE;0
>10;0;<24, 48];Febrero;257.35;256.95;257.11;6/02/2014;10;PDP  Promesa De Pago;3606.13;BT;2012;CEF;1
<=10;0;>48;Febrero;28.6;0.0;0.0;3/02/2014;12;PDP  Promesa De Pago;23707.3;BT;2013;CEF;1
<=10;0;<24, 48];Abril;315.18;315.18;315.43;25/04/2014;13;TELF. NO CORRESPONDE;7474.01;BT;2013;CNE;1
>10;0;<24, 48];Marzo;260.67;262.32;0.0;18/03/2014;17;TELF. NO CORRESPONDE;2501.94;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;897.66;1800.96;14.96;27/03/2014;7;PDP  Promesa De Pago;24058.2;BT;2013;CEF;1
>10;0;<24, 48];Marzo;1317.85;1758.96;0.0;5/03/2014;11;MCT  Msj Con Terceros;3556.54;BT;2010;CNE;0
<=10;0;<24, 48];Marzo;469.24;469.24;0.0;17/03/2014;20;MCF  Msj Con Familiar;9574.17;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;608.95;915.38;915.38;4/02/2014;15;MCF  Msj Con Familiar;6006.18;BT;2013;CNE;0
<=10;1;>48;Marzo;1478.89;1481.06;1184.87;25/03/2014;8;PDP  Promesa De Pago;43789.0;BT;2013;CEF;1
>10;0;<24, 48];Marzo;593.63;0.0;0.0;4/03/2014;11;PDP  Promesa De Pago;7198.58;BT;2010;CEF;1
<=10;0;>48;Marzo;1066.89;1066.89;0.0;28/03/2014;7;MCF  Msj Con Familiar;39361.4;BT;2012;CNE;1
<=10;0;<24, 48];Abril;179.41;222.97;0.0;8/04/2014;8;MCF  Msj Con Familiar;3959.86;BT;2013;CNE;1
>10;0;<24, 48];Febrero;387.37;0.0;0.0;25/02/2014;12;MCF  Msj Con Familiar;5246.68;BT;2011;CNE;1
<=10;0;<=24;Abril;425.19;225.19;479.69;23/04/2014;13;MCT  Msj Con Terceros;1353.23;BT;2013;CNE;0
<=10;0;<=24;Abril;395.09;0.0;0.0;15/04/2014;19;MCT  Msj Con Terceros;629.64;BT;2012;CNE;0
<=10;0;>48;Marzo;107.8;0.0;1710.42;4/03/2014;18;PDP  Promesa De Pago;53983.6;BT;2012;CEF;1
<=10;0;<=24;Marzo;1602.09;2150.4;0.0;17/03/2014;9;MCT  Msj Con Terceros;3212.67;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;285.3;285.6;283.33;17/02/2014;16;MCF  Msj Con Familiar;4919.66;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;205.38;23.22;0.0;26/03/2014;16;TELF. NO CORRESPONDE;12413.0;BT;2013;CNE;1
>10;0;<24, 48];Marzo;741.57;456.02;0.0;4/03/2014;9;PDP  Promesa De Pago;2937.47;BT;2011;CEF;1
<=10;0;<=24;Febrero;126.32;0.0;35.33;14/02/2014;14;TELF. NO CORRESPONDE;2143.31;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;28.15;4.08;860.77;7/02/2014;12;TELF. NO CORRESPONDE;18721.1;BT;2012;CNE;1
<=10;0;<=24;Abril;199.36;0.0;0.0;1/04/2014;15;MCE  Msj Con Empleada;3190.97;BT;2011;CNE;0
<=10;1;<24, 48];Marzo;325.45;0.0;325.06;14/03/2014;7;PDP  Promesa De Pago;4606.75;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;292.86;292.85;0.0;25/02/2014;13;TELF. NO CORRESPONDE;4739.73;BT;2012;CNE;1
<=10;0;<24, 48];Abril;748.73;748.73;0.0;21/04/2014;14;TAT  Tratamiento al Titu;11406.5;BT;2013;CEF;1
<=10;0;<24, 48];Abril;1174.81;0.49;1.47;3/04/2014;18;PDP  Promesa De Pago;33762.6;BT;2013;CEF;1
<=10;0;>48;Febrero;536.33;500.51;870.84;4/02/2014;13;MCF  Msj Con Familiar;15670.6;BT;2013;CNE;1
>10;0;<24, 48];Febrero;484.23;0.0;0.0;10/02/2014;11;MCF  Msj Con Familiar;21043.5;BT;2012;CNE;1
<=10;0;>48;Abril;23.37;0.0;0.0;24/04/2014;11;MCT  Msj Con Terceros;2317.05;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;661.27;885.44;0.0;26/03/2014;11;MCF  Msj Con Familiar;3665.25;BT;2012;CNE;0
>10;0;<24, 48];Abril;476.22;0.0;0.0;25/04/2014;7;MCF  Msj Con Familiar;10599.4;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;293.95;298.83;277.92;7/02/2014;10;MCT  Msj Con Terceros;3727.16;BT;2012;CNE;1
>10;0;<24, 48];Marzo;1317.85;1758.96;0.0;3/03/2014;17;MCF  Msj Con Familiar;3556.54;BT;2010;CNE;0
<=10;0;>48;Marzo;3652.25;4912.44;0.0;7/03/2014;12;MCT  Msj Con Terceros;32179.5;BT;2012;CNE;0
>10;0;<24, 48];Febrero;612.29;1978.9;2263.14;7/02/2014;11;MCT  Msj Con Terceros;33222.4;BT;2011;CNE;1
>10;0;>48;Marzo;187.15;187.46;375.26;20/03/2014;16;TELF. NO CORRESPONDE;3027.57;BT;2011;CNE;1
<=10;0;<24, 48];Abril;417.72;352.7;215.0;14/04/2014;14;MCT  Msj Con Terceros;7701.96;BT;2013;CNE;1
<=10;0;<24, 48];Abril;117.79;0.0;0.0;22/04/2014;7;TELF. NO CORRESPONDE;2857.89;BT;2013;CNE;1
<=10;0;>48;Marzo;186.11;0.0;0.0;11/03/2014;10;MCT  Msj Con Terceros;29867.0;BT;2013;CNE;1
<=10;0;<=24;Febrero;192.84;0.0;0.0;6/02/2014;10;MCT  Msj Con Terceros;2536.28;BT;2013;CNE;1
>10;0;<24, 48];Febrero;86.51;0.0;187.43;20/02/2014;14;TELF. NO CORRESPONDE;2186.82;BT;2012;CNE;1
>10;1;<24, 48];Abril;709.55;0.0;2148.48;30/04/2014;13;MCF  Msj Con Familiar;9595.83;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;261.57;0.0;0.0;26/03/2014;8;MCO  Msj Con Conyuge;7060.51;BT;2013;CEF;1
<=10;0;<=24;Marzo;268.39;270.02;0.0;13/03/2014;13;TELF. NO CORRESPONDE;812.93;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;258.55;168.28;0.0;4/03/2014;14;PDP  Promesa De Pago;4574.58;BT;2013;CEF;1
<=10;0;>48;Abril;641.75;618.17;618.17;24/04/2014;12;MCT  Msj Con Terceros;20975.1;BT;2013;CNE;1
<=10;0;>48;Abril;77.73;0.0;0.0;8/04/2014;7;MCF  Msj Con Familiar;13921.2;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;224.87;0.0;0.0;4/03/2014;15;MCF  Msj Con Familiar;23196.1;BT;2013;CNE;1
<=10;0;<24, 48];Abril;171.57;0.0;397.74;4/04/2014;8;MCO  Msj Con Conyuge;7162.59;BT;2013;CEF;1
>10;0;<24, 48];Febrero;335.49;334.1;683.5;24/02/2014;10;MCT  Msj Con Terceros;6793.67;BT;2012;CNE;1
>10;0;<24, 48];Abril;227.08;0.0;0.0;7/04/2014;8;TELF. NO CORRESPONDE;1655.77;BT;2011;CNE;1
<=10;0;>48;Marzo;1189.26;677.46;0.0;25/03/2014;13;MCF  Msj Con Familiar;17247.2;BT;2012;CNE;0
>10;0;<24, 48];Abril;223.6;223.91;219.26;11/04/2014;9;TELF. NO CORRESPONDE;2789.2;BT;2012;CNE;1
>10;0;<=24;Febrero;184.19;0.0;183.79;5/02/2014;9;MCT  Msj Con Terceros;1587.35;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;537.97;536.9;0.0;28/03/2014;8;PDP  Promesa De Pago;13016.2;BT;2012;CEF;1
<=10;1;<24, 48];Febrero;1350.22;0.0;0.0;7/02/2014;16;TAT  Tratamiento al Titu;24561.4;BT;2013;CEF;0
<=10;0;<24, 48];Marzo;632.54;632.73;1268.27;24/03/2014;11;MCT  Msj Con Terceros;13984.9;BT;2013;CNE;1
>10;0;>48;Abril;334.59;0.0;0.0;16/04/2014;10;TELF. NO CORRESPONDE;11871.6;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;33.2;0.0;311.19;25/02/2014;9;MCT  Msj Con Terceros;4851.43;BT;2013;CNE;1
<=10;0;<24, 48];Abril;76.4;0.0;0.0;1/04/2014;8;TELF. NO CORRESPONDE;6997.82;BT;2013;CNE;1
<=10;0;<24, 48];Abril;734.06;735.32;736.81;22/04/2014;14;MCT  Msj Con Terceros;2233.75;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;365.93;366.22;0.0;4/02/2014;16;TELF. NO CORRESPONDE;1073.23;BT;2010;CNE;1
<=10;0;<24, 48];Marzo;135.42;134.45;310.56;7/03/2014;15;MCV  Msj Con Vecino;3379.87;BT;2013;CNE;1
>10;0;<24, 48];Febrero;31.03;31.19;31.43;7/02/2014;11;MCT  Msj Con Terceros;2616.94;BT;2012;CNE;1
<=10;0;<24, 48];Abril;304.23;609.38;916.97;9/04/2014;17;MCT  Msj Con Terceros;4568.14;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;268.99;103.32;232.34;4/03/2014;15;PDP  Promesa De Pago;3152.38;BT;2012;CEF;1
<=10;0;<=24;Febrero;242.36;242.09;245.04;13/02/2014;9;TELF. NO CORRESPONDE;1572.51;BT;2013;CNE;0
>10;0;<24, 48];Febrero;676.08;685.32;685.32;12/02/2014;10;MCF  Msj Con Familiar;11969.0;BT;2012;CNE;1
<=10;0;<24, 48];Abril;297.14;0.0;0.0;14/04/2014;7;PDP  Promesa De Pago;5961.8;BT;2012;CEF;1
>10;0;<24, 48];Abril;423.48;0.0;166.35;22/04/2014;20;MCT  Msj Con Terceros;872.25;BT;2011;CNE;0
<=10;1;<24, 48];Marzo;299.31;9.36;0.0;17/03/2014;7;MCT  Msj Con Terceros;1600.54;BT;2014;CNE;1
<=10;0;>48;Abril;77.99;0.0;0.0;3/04/2014;8;PDP  Promesa De Pago;8906.46;BT;2011;CEF;1
<=10;0;<24, 48];Abril;373.3;0.0;0.0;1/04/2014;13;TELF. NO CORRESPONDE;2759.04;BT;2013;CNE;1
<=10;0;<=24;Abril;121.6;0.0;0.0;7/04/2014;8;CAN  Cliente Cancelo;636.11;BT;2013;CNE;0
>10;0;>48;Febrero;1023.81;0.0;43.25;3/02/2014;8;PDP  Promesa De Pago;42568.8;BT;2012;CEF;1
<=10;0;>48;Marzo;817.32;818.16;817.66;5/03/2014;16;MCF  Msj Con Familiar;32918.8;BT;2012;CNE;1
<=10;0;<24, 48];Abril;39.49;307.17;0.0;9/04/2014;8;MCT  Msj Con Terceros;4720.5;BT;2012;CNE;1
<=10;0;<24, 48];Abril;322.41;321.37;0.0;25/04/2014;16;MCF  Msj Con Familiar;6702.06;BT;2013;CNE;1
>10;0;>48;Marzo;242.86;244.33;244.33;28/03/2014;10;TELF. NO CORRESPONDE;5722.19;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;743.64;994.91;0.0;14/03/2014;9;TELF. NO CORRESPONDE;5603.81;BT;2013;CNE;0
>10;0;<24, 48];Febrero;177.22;177.69;355.85;25/02/2014;9;TELF. NO CORRESPONDE;1004.54;BT;2011;CNE;1
>10;0;>48;Marzo;936.15;661.92;0.0;6/03/2014;8;MCF  Msj Con Familiar;13693.5;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;775.79;0.0;0.0;11/03/2014;13;MCT  Msj Con Terceros;16351.3;BT;2012;CNE;1
>10;0;<24, 48];Abril;718.65;0.0;0.0;15/04/2014;7;PDP  Promesa De Pago;10193.5;BT;2011;CEF;1
<=10;0;<=24;Abril;521.93;0.0;1433.82;30/04/2014;8;MCT  Msj Con Terceros;7764.65;BT;2013;CNE;1
>10;0;<24, 48];Marzo;505.92;1039.56;0.0;4/03/2014;12;MCT  Msj Con Terceros;8882.39;BT;2011;CNE;1
<=10;0;<=24;Abril;974.85;0.0;983.22;24/04/2014;14;MCT  Msj Con Terceros;14012.1;BT;2013;CNE;1
<=10;0;>48;Marzo;1234.58;1236.68;1649.09;26/03/2014;14;PAR  Promesa Parcial;13240.5;BT;2013;CEF;0
<=10;0;>48;Abril;490.94;0.0;1478.14;16/04/2014;10;MCT  Msj Con Terceros;12361.4;BT;2013;CNE;1
>10;0;>48;Marzo;419.78;589.4;0.0;10/03/2014;15;MCT  Msj Con Terceros;17342.0;BT;2012;CNE;1
>10;0;<24, 48];Febrero;93.2;348.3;0.0;6/02/2014;15;MCO  Msj Con Conyuge;8644.79;BT;2011;CEF;1
>10;0;<24, 48];Febrero;871.11;869.93;819.17;7/02/2014;11;MCF  Msj Con Familiar;16280.2;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;227.78;0.0;0.0;13/03/2014;14;PDP  Promesa De Pago;5818.57;BT;2012;CEF;1
<=10;0;<=24;Marzo;825.8;839.63;846.76;21/03/2014;14;TELF. NO CORRESPONDE;815.99;BT;2014;CNE;0
>10;0;<24, 48];Abril;382.21;0.0;575.56;8/04/2014;20;TELF. NO CORRESPONDE;5426.98;BT;2010;CNE;0
<=10;0;<24, 48];Febrero;468.28;682.19;0.0;24/02/2014;17;RPP  Recordar Promesa;5639.32;BT;2013;CEF;0
>10;0;<24, 48];Febrero;108.19;0.0;0.0;17/02/2014;15;MCT  Msj Con Terceros;3157.59;BT;2012;CNE;1
<=10;0;>48;Febrero;75.63;267.94;0.0;17/02/2014;15;PDP  Promesa De Pago;5746.64;BT;2011;CEF;1
>10;0;<24, 48];Febrero;197.49;2.12;186.62;17/02/2014;13;PDP  Promesa De Pago;4601.97;BT;2012;CEF;1
<=10;0;<=24;Febrero;325.62;0.0;0.0;5/02/2014;8;PDP  Promesa De Pago;5052.07;BT;2013;CEF;1
<=10;1;>48;Febrero;512.87;427.18;515.1;7/02/2014;7;PDP  Promesa De Pago;11573.3;BT;2012;CEF;1
>10;0;<24, 48];Abril;246.74;0.0;0.0;3/04/2014;16;TELF. NO CORRESPONDE;2112.93;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;619.57;617.13;541.18;20/03/2014;11;PAR  Promesa Parcial;8175.72;BT;2011;CEF;0
<=10;0;<24, 48];Abril;95.49;0.0;95.49;3/04/2014;14;MCT  Msj Con Terceros;1979.08;BT;2014;CNE;1
<=10;0;<=24;Marzo;148.79;154.16;0.0;4/03/2014;19;TELF. NO CORRESPONDE;1068.26;BT;2012;CNE;1
>10;0;<=24;Marzo;280.8;286.3;0.0;26/03/2014;8;TELF. NO CORRESPONDE;2104.52;BT;2012;CNE;1
>10;0;<24, 48];Febrero;2080.17;0.0;0.0;20/02/2014;18;PDP  Promesa De Pago;15293.6;BT;2012;CEF;0
<=10;0;<=24;Febrero;783.79;0.0;0.0;5/02/2014;7;PDP  Promesa De Pago;2598.72;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;413.66;411.06;0.0;10/03/2014;10;MCT  Msj Con Terceros;6776.69;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;683.67;680.32;665.88;12/02/2014;12;TAT  Tratamiento al Titu;16757.6;BT;2012;CEF;1
<=10;0;>48;Marzo;579.96;0.0;580.18;4/03/2014;12;PDP  Promesa De Pago;12600.8;BT;2012;CEF;1
<=10;0;>48;Marzo;1058.85;1058.85;0.0;25/03/2014;8;MCT  Msj Con Terceros;31108.9;BT;2013;CNE;1
>10;0;<24, 48];Febrero;225.19;0.0;0.0;3/02/2014;11;PDP  Promesa De Pago;2769.15;BT;2012;CEF;1
<=10;0;<24, 48];Abril;63.11;0.0;0.0;3/04/2014;15;PDP  Promesa De Pago;12225.7;BT;2013;CEF;1
>10;0;<24, 48];Febrero;207.45;415.12;624.66;12/02/2014;12;MCT  Msj Con Terceros;2818.7;BT;2012;CNE;1
>10;0;<24, 48];Abril;294.89;148.36;0.0;11/04/2014;14;TELF. NO CORRESPONDE;1475.8;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;804.68;1064.12;0.0;7/03/2014;14;MCF  Msj Con Familiar;20822.9;BT;2013;CNE;1
>10;0;>48;Febrero;466.75;0.0;477.23;6/02/2014;10;TAT  Tratamiento al Titu;9670.77;BT;2012;CEF;1
<=10;0;<24, 48];Abril;558.58;690.97;690.97;8/04/2014;8;TELF. NO CORRESPONDE;4325.21;BT;2013;CNE;0
>10;0;<24, 48];Abril;402.57;402.57;402.89;25/04/2014;12;TELF. NO CORRESPONDE;4750.69;BT;2012;CNE;1
>10;0;>48;Marzo;371.3;298.29;0.0;6/03/2014;20;MCF  Msj Con Familiar;33196.6;BT;2011;CNE;1
<=10;0;<=24;Febrero;66.74;0.0;0.0;6/02/2014;15;MCT  Msj Con Terceros;1852.37;BT;2013;CNE;1
>10;0;<24, 48];Marzo;548.86;0.0;0.0;4/03/2014;12;PDP  Promesa De Pago;6914.86;BT;2012;CEF;1
<=10;0;>48;Abril;651.17;0.0;0.0;24/04/2014;13;PDP  Promesa De Pago;18995.1;BT;2012;CEF;1
<=10;0;>48;Abril;576.63;0.0;0.0;1/04/2014;10;MCT  Msj Con Terceros;15210.5;BT;2014;CNE;0
<=10;0;>48;Febrero;480.71;614.49;0.0;7/02/2014;9;TAT  Tratamiento al Titu;11241.5;BT;2011;CEF;1
<=10;1;<24, 48];Febrero;1273.01;1406.45;0.0;26/02/2014;14;RPP  Recordar Promesa;12872.8;BT;2012;CEF;0
>10;0;<24, 48];Febrero;233.24;0.0;33.22;12/02/2014;11;PDP  Promesa De Pago;3151.26;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;332.39;551.0;551.0;5/02/2014;12;MCT  Msj Con Terceros;5807.85;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;1324.64;2653.15;0.0;19/03/2014;13;MCT  Msj Con Terceros;33818.7;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1029.27;1375.65;0.0;11/03/2014;7;TELF. NO CORRESPONDE;3692.5;BT;2011;CNE;0
<=10;0;>48;Abril;369.27;0.0;0.0;7/04/2014;11;TAT  Tratamiento al Titu;11935.2;BT;2012;CEF;1
<=10;0;>48;Febrero;1194.48;1200.42;1197.94;10/02/2014;16;MCT  Msj Con Terceros;36469.5;BT;2013;CNE;1
<=10;0;>48;Febrero;793.42;1593.95;0.0;26/02/2014;10;MCT  Msj Con Terceros;29629.0;BT;2013;CNE;1
>10;0;>48;Febrero;715.94;0.0;357.28;13/02/2014;15;TAT  Tratamiento al Titu;5443.86;BT;2011;CEF;0
>10;0;<24, 48];Febrero;308.33;0.0;0.0;3/02/2014;11;MCT  Msj Con Terceros;3652.26;BT;2012;CNE;1
>10;0;>48;Marzo;563.47;849.06;0.0;19/03/2014;19;MCF  Msj Con Familiar;6605.96;BT;2012;CNE;0
>10;0;<24, 48];Febrero;113.37;395.12;403.45;4/02/2014;11;TELF. NO CORRESPONDE;2062.31;BT;2010;CNE;1
<=10;0;<24, 48];Abril;630.87;0.0;0.0;9/04/2014;14;MCT  Msj Con Terceros;10005.3;BT;2012;CNE;1
>10;0;<24, 48];Marzo;1568.83;2097.26;0.0;13/03/2014;14;MCT  Msj Con Terceros;5933.26;BT;2010;CNE;0
<=10;0;<=24;Abril;621.73;630.72;0.0;29/04/2014;19;MCF  Msj Con Familiar;621.73;BT;2014;CNE;0
<=10;0;<=24;Marzo;334.69;334.98;0.0;12/03/2014;14;MCF  Msj Con Familiar;1324.05;BT;2013;CNE;1
<=10;0;<24, 48];Abril;260.08;0.0;0.0;15/04/2014;15;MCF  Msj Con Familiar;6327.46;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;571.5;0.59;572.16;6/03/2014;11;PDP  Promesa De Pago;16483.8;BT;2013;CEF;1
>10;0;<24, 48];Marzo;777.02;392.58;0.0;26/03/2014;18;MCT  Msj Con Terceros;3292.0;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;147.78;0.0;0.0;12/03/2014;7;TELF. NO CORRESPONDE;10815.6;BT;2011;CNE;1
>10;0;>48;Abril;1421.73;0.0;4275.89;3/04/2014;7;PDP  Promesa De Pago;24185.9;BT;2010;CEF;1
<=10;0;<24, 48];Abril;692.87;1.95;0.0;24/04/2014;15;MCT  Msj Con Terceros;18112.3;BT;2013;CNE;1
<=10;0;>48;Abril;203.29;0.0;0.0;10/04/2014;14;PDP  Promesa De Pago;4910.63;BT;2013;CEF;1
>10;0;<24, 48];Marzo;119.19;242.33;366.04;10/03/2014;15;TELF. NO CORRESPONDE;1450.53;BT;2012;CNE;1
<=10;0;<24, 48];Abril;67.54;69.47;388.81;15/04/2014;10;MCF  Msj Con Familiar;10522.7;BT;2013;CNE;1
>10;0;<24, 48];Febrero;303.93;547.9;0.0;7/02/2014;8;MCT  Msj Con Terceros;13721.6;BT;2011;CNE;1
>10;0;<24, 48];Abril;161.63;17.64;0.0;2/04/2014;10;MCT  Msj Con Terceros;977.65;BT;2010;CNE;1
<=10;0;<=24;Marzo;564.23;564.23;0.0;28/03/2014;12;TELF. NO CORRESPONDE;3592.69;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;212.63;0.0;0.0;7/02/2014;11;MCT  Msj Con Terceros;1970.24;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;90.47;401.18;0.0;18/03/2014;9;MCT  Msj Con Terceros;9076.73;BT;2013;CNE;1
<=10;0;<=24;Febrero;317.33;0.0;0.0;13/02/2014;8;MCT  Msj Con Terceros;5778.21;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;314.95;0.0;0.0;17/02/2014;18;MCF  Msj Con Familiar;3140.0;BT;2013;CNE;1
<=10;0;<24, 48];Abril;102.5;0.0;0.0;4/04/2014;15;MCT  Msj Con Terceros;4643.9;BT;2013;CNE;1
>10;0;<24, 48];Abril;256.17;256.85;851.01;16/04/2014;7;MCT  Msj Con Terceros;5149.47;BT;2012;CNE;1
<=10;0;>48;Abril;387.83;0.0;843.47;23/04/2014;11;MCT  Msj Con Terceros;7552.83;BT;2012;CNE;1
<=10;0;<=24;Febrero;247.49;372.68;499.68;18/02/2014;12;MCF  Msj Con Familiar;1980.91;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;565.16;536.81;904.29;3/02/2014;13;MCF  Msj Con Familiar;10495.0;BT;2013;CNE;1
>10;0;<24, 48];Febrero;678.69;0.0;0.0;21/02/2014;10;MCT  Msj Con Terceros;679.62;BT;2011;CNE;1
>10;0;<24, 48];Febrero;368.09;0.0;376.76;10/02/2014;8;PDP  Promesa De Pago;1844.39;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;139.42;335.0;176.49;13/02/2014;8;MCC  Msj Con Comp De Trab;4996.41;BT;2013;CNE;1
>10;0;<24, 48];Febrero;358.61;0.0;0.0;11/02/2014;10;TELF. NO CORRESPONDE;2436.9;BT;2011;CNE;1
<=10;0;<24, 48];Abril;285.29;333.11;363.56;22/04/2014;12;MCF  Msj Con Familiar;22123.5;BT;2012;CNE;1
<=10;0;>48;Abril;703.31;0.0;0.0;3/04/2014;9;PDP  Promesa De Pago;65745.5;BT;2013;CEF;1
>10;0;<24, 48];Febrero;306.47;292.43;293.91;12/02/2014;20;TELF. NO CORRESPONDE;5194.76;BT;2013;CNE;1
<=10;0;<=24;Febrero;217.72;436.34;0.0;14/02/2014;10;TELF. NO CORRESPONDE;3087.41;BT;2013;CNE;1
>10;0;<24, 48];Febrero;578.61;579.56;286.75;21/02/2014;14;PDP  Promesa De Pago;3807.31;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;295.57;592.71;0.0;19/03/2014;7;TELF. NO CORRESPONDE;6094.3;BT;2012;CNE;1
<=10;0;<24, 48];Abril;110.8;0.0;0.0;10/04/2014;11;TELF. NO CORRESPONDE;3249.51;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;49.97;295.02;0.0;20/03/2014;7;MCT  Msj Con Terceros;4443.2;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;832.68;1112.35;0.0;21/03/2014;12;MCF  Msj Con Familiar;6719.37;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;1316.31;0.0;0.0;5/02/2014;11;MCC  Msj Con Comp De Trab;7024.03;BT;2012;CNE;0
<=10;0;<24, 48];Abril;506.7;0.0;1532.82;23/04/2014;9;MCT  Msj Con Terceros;15296.8;BT;2014;CNE;1
<=10;0;<=24;Febrero;165.22;165.44;165.01;4/02/2014;19;MCF  Msj Con Familiar;1216.07;BT;2012;CNE;1
<=10;0;<=24;Abril;1509.32;2181.2;0.0;10/04/2014;15;RPP  Recordar Promesa;2903.55;BT;2012;CEF;0
<=10;0;<24, 48];Febrero;142.38;90.56;0.0;17/02/2014;7;MCT  Msj Con Terceros;10562.9;BT;2012;CNE;1
<=10;0;>48;Febrero;166.21;0.0;0.0;20/02/2014;7;PDP  Promesa De Pago;26312.9;BT;2013;CEF;1
<=10;0;<=24;Abril;174.35;176.1;0.17;9/04/2014;14;MCT  Msj Con Terceros;2281.24;BT;2013;CNE;1
>10;0;<24, 48];Febrero;226.4;0.4;0.0;3/02/2014;15;MCT  Msj Con Terceros;2922.08;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;29.41;0.0;0.0;7/02/2014;9;MCF  Msj Con Familiar;4106.37;BT;2013;CNE;1
>10;0;>48;Abril;3945.83;1967.47;1970.59;11/04/2014;8;PDP  Promesa De Pago;60739.5;BT;2012;CEF;0
<=10;0;<=24;Febrero;627.85;1260.52;37.35;13/02/2014;10;TELF. NO CORRESPONDE;11267.5;BT;2013;CNE;1
